Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,1958M03,1958M04,1958M05,1958M06,1958M07,1958M08,1958M09,1958M10,1958M11,1958M12,1959M01,1959M02,1959M03,1959M04,1959M05,1959M06,1959M07,1959M08,1959M09,1959M10,1959M11,1959M12,1960M01,1960M02,1960M03,1960M04,1960M05,1960M06,1960M07,1960M08,1960M09,1960M10,1960M11,1960M12,1961M01,1961M02,1961M03,1961M04,1961M05,1961M06,1961M07,1961M08,1961M09,1961M10,1961M11,1961M12,1962M01,1962M02,1962M03,1962M04,1962M05,1962M06,1962M07,1962M08,1962M09,1962M10,1962M11,1962M12,1963M01,1963M02,1963M03,1963M04,1963M05,1963M06,1963M07,1963M08,1963M09,1963M10,1963M11,1963M12,1964M01,1964M02,1964M03,1964M04,1964M05,1964M06,1964M07,1964M08,1964M09,1964M10,1964M11,1964M12,1965M01,1965M02,1965M03,1965M04,1965M05,1965M06,1965M07,1965M08,1965M09,1965M10,1965M11,1965M12,1966M01,1966M02,1966M03,1966M04,1966M05,1966M06,1966M07,1966M08,1966M09,1966M10,1966M11,1966M12,1967M01,1967M02,1967M03,1967M04,1967M05,1967M06,1967M07,1967M08,1967M09,1967M10,1967M11,1967M12,1968M01,1968M02,1968M03,1968M04,1968M05,1968M06,1968M07,1968M08,1968M09,1968M10,1968M11,1968M12,1969M01,1969M02,1969M03,1969M04,1969M05,1969M06,1969M07,1969M08,1969M09,1969M10,1969M11,1969M12,1970M01,1970M02,1970M03,1970M04,1970M05,1970M06,1970M07,1970M08,1970M09,1970M10,1970M11,1970M12,1971M01,1971M02,1971M03,1971M04,1971M05,1971M06,1971M07,1971M08,1971M09,1971M10,1971M11,1971M12,1972M01,1972M02,1972M03,1972M04,1972M05,1972M06,1972M07,1972M08,1972M09,1972M10,1972M11,1972M12,1973M01,1973M02,1973M03,1973M04,1973M05,1973M06,1973M07,1973M08,1973M09,1973M10,1973M11,1973M12,1974M01,1974M02,1974M03,1974M04,1974M05,1974M06,1974M07,1974M08,1974M09,1974M10,1974M11,1974M12,1975M01,1975M02,1975M03,1975M04,1975M05,1975M06,1975M07,1975M08,1975M09,1975M10,1975M11,1975M12,1976M01,1976M02,1976M03,1976M04,1976M05,1976M06,1976M07,1976M08,1976M09,1976M10,1976M11,1976M12,1977M01,1977M02,1977M03,1977M04,1977M05,1977M06,1977M07,1977M08,1977M09,1977M10,1977M11,1977M12,1978M01,1978M02,1978M03,1978M04,1978M05,1978M06,1978M07,1978M08,1978M09,1978M10,1978M11,1978M12,1979M01,1979M02,1979M03,1979M04,1979M05,1979M06,1979M07,1979M08,1979M09,1979M10,1979M11,1979M12,1980M01,1980M02,1980M03,1980M04,1980M05,1980M06,1980M07,1980M08,1980M09,1980M10,1980M11,1980M12,1981M01,1981M02,1981M03,1981M04,1981M05,1981M06,1981M07,1981M08,1981M09,1981M10,1981M11,1981M12,1982M01,1982M02,1982M03,1982M04,1982M05,1982M06,1982M07,1982M08,1982M09,1982M10,1982M11,1982M12,1983M01,1983M02,1983M03,1983M04,1983M05,1983M06,1983M07,1983M08,1983M09,1983M10,1983M11,1983M12,1984M01,1984M02,1984M03,1984M04,1984M05,1984M06,1984M07,1984M08,1984M09,1984M10,1984M11,1984M12,1985M01,1985M02,1985M03,1985M04,1985M05,1985M06,1985M07,1985M08,1985M09,1985M10,1985M11,1985M12,1986M01,1986M02,1986M03,1986M04,1986M05,1986M06,1986M07,1986M08,1986M09,1986M10,1986M11,1986M12,1987M01,1987M02,1987M03,1987M04,1987M05,1987M06,1987M07,1987M08,1987M09,1987M10,1987M11,1987M12,1988M01,1988M02,1988M03,1988M04,1988M05,1988M06,1988M07,1988M08,1988M09,1988M10,1988M11,1988M12,1989M01,1989M02,1989M03,1989M04,1989M05,1989M06,1989M07,1989M08,1989M09,1989M10,1989M11,1989M12,1990M01,1990M02,1990M03,1990M04,1990M05,1990M06,1990M07,1990M08,1990M09,1990M10,1990M11,1990M12,1991M01,1991M02,1991M03,1991M04,1991M05,1991M06,1991M07,1991M08,1991M09,1991M10,1991M11,1991M12,1992M01,1992M02,1992M03,1992M04,1992M05,1992M06,1992M07,1992M08,1992M09,1992M10,1992M11,1992M12,1993M01,1993M02,1993M03,1993M04,1993M05,1993M06,1993M07,1993M08,1993M09,1993M10,1993M11,1993M12,1994M01,1994M02,1994M03,1994M04,1994M05,1994M06,1994M07,1994M08,1994M09,1994M10,1994M11,1994M12,1995M01,1995M02,1995M03,1995M04,1995M05,1995M06,1995M07,1995M08,1995M09,1995M10,1995M11,1995M12,1996M01,1996M02,1996M03,1996M04,1996M05,1996M06,1996M07,1996M08,1996M09,1996M10,1996M11,1996M12,1997M01,1997M02,1997M03,1997M04,1997M05,1997M06,1997M07,1997M08,1997M09,1997M10,1997M11,1997M12,1998M01,1998M02,1998M03,1998M04,1998M05,1998M06,1998M07,1998M08,1998M09,1998M10,1998M11,1998M12,1999M01,1999M02,1999M03,1999M04,1999M05,1999M06,1999M07,1999M08,1999M09,1999M10,1999M11,1999M12,2000M01,2000M02,2000M03,2000M04,2000M05,2000M06,2000M07,2000M08,2000M09,2000M10,2000M11,2000M12,2001M01,2001M02,2001M03,2001M04,2001M05,2001M06,2001M07,2001M08,2001M09,2001M10,2001M11,2001M12,2002M01,2002M02,2002M03,2002M04,2002M05,2002M06,2002M07,2002M08,2002M09,2002M10,2002M11,2002M12,2003M01,2003M02,2003M03,2003M04,2003M05,2003M06,2003M07,2003M08,2003M09,2003M10,2003M11,2003M12,2004M01,2004M02,2004M03,2004M04,2004M05,2004M06,2004M07,2004M08,2004M09,2004M10,2004M11,2004M12,2005M01,2005M02,2005M03,2005M04,2005M05,2005M06,2005M07,2005M08,2005M09,2005M10,2005M11,2005M12,2006M01,2006M02,2006M03,2006M04,2006M05,2006M06,2006M07,2006M08,2006M09,2006M10,2006M11,2006M12,2007M01,2007M02,2007M03,2007M04,2007M05,2007M06,2007M07,2007M08,2007M09,2007M10,2007M11,2007M12,2008M01,2008M02,2008M03,2008M04,2008M05,2008M06,2008M07,2008M08,2008M09,2008M10,2008M11,2008M12,2009M01,2009M02,2009M03,2009M04,2009M05,2009M06,2009M07,2009M08,2009M09,2009M10,2009M11,2009M12,2010M01,2010M02,2010M03,2010M04,2010M05,2010M06,2010M07,2010M08,2010M09,2010M10,2010M11,2010M12,2011M01,2011M02,2011M03,2011M04,2011M05,2011M06,2011M07,2011M08,2011M09,2011M10,2011M11,2011M12,2012M01,2012M02,2012M03,2012M04,2012M05,2012M06,2012M07,2012M08,2012M09,2012M10,2012M11,2012M12,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08,2022M09,2022M10,2022M11,2022M12,2023M01,2023M02,2023M03,2023M04,2023M05,2023M06,2023M07,2023M08,2023M09,2023M10,2023M11,2023M12,2024M01,2024M02,2024M03,2024M04,2024M05,2024M06,2024M07
World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,"Dr. Pieter Tans, National Oceanic and Atmospheric Administration (NOAA). Global Monitoring Laboratory, Trends in Atmospheric Carbon Dioxide Data (gml.noaa.gov/ccgg/trends/) and Dr. Ralph Keeling, Scripps Institution of Oceanography, Carbon Dioxide Measurements (scrippsco2.ucsd.edu/).",ECCA,Atmospheric Carbon Dioxide Concentrations,"Environment, Climate Change, Climate and Weather, Atmospheric Carbon Dioxide Concentrations",315.71,317.45,317.51,317.27,315.87,314.93,313.21,312.42,313.33,314.67,315.58,316.49,316.65,317.72,318.29,318.15,316.54,314.8,313.84,313.33,314.81,315.58,316.43,316.98,317.58,319.03,320.03,319.58,318.18,315.9,314.17,313.83,315.0,316.19,316.89,317.7,318.54,319.48,320.58,319.77,318.56,316.79,314.99,315.31,316.1,317.01,317.94,318.55,319.68,320.57,321.02,320.62,319.61,317.4,316.24,315.42,316.69,317.7,318.74,319.07,319.86,321.38,322.24,321.49,319.74,317.77,316.21,315.99,317.07,318.35,319.57,320.04,320.75,321.84,322.25,321.89,320.44,318.69,316.71,316.87,317.68,318.71,319.44,320.44,320.89,322.14,322.17,321.87,321.21,318.87,317.82,317.3,318.87,319.42,320.62,321.6,322.39,323.7,324.08,323.75,322.37,320.36,318.64,318.1,319.78,321.02,322.33,322.5,323.03,324.41,325.0,324.09,322.54,320.92,319.25,319.39,320.73,321.96,322.57,323.15,323.89,325.02,325.57,325.36,324.14,322.11,320.33,320.25,321.32,322.89,324.0,324.41,325.63,326.66,327.38,326.71,325.88,323.66,322.38,321.78,322.85,324.11,325.06,325.99,326.93,328.13,328.08,327.67,326.34,324.68,323.1,323.06,324.01,325.13,326.17,326.69,327.18,327.78,328.93,328.57,327.36,325.43,323.36,323.56,324.8,326.01,326.77,327.63,327.75,329.72,330.07,329.09,328.04,326.32,324.84,325.2,326.5,327.55,328.55,329.57,330.3,331.5,332.48,332.07,330.87,329.31,327.52,327.19,328.17,328.65,329.36,330.71,331.49,332.65,333.19,332.2,331.07,329.15,327.33,327.28,328.31,329.58,330.73,331.46,331.94,333.11,333.95,333.42,331.97,329.95,328.49,328.36,329.38,330.76,331.56,332.74,333.36,334.74,334.72,333.97,333.08,330.68,328.96,328.72,330.16,331.62,332.68,333.17,334.96,336.14,336.93,336.17,334.89,332.56,331.29,331.28,332.46,333.6,334.94,335.26,336.66,337.69,338.02,338.01,336.5,334.42,332.36,332.45,333.76,334.91,336.14,336.69,338.27,338.82,339.24,339.26,337.54,335.72,333.97,334.24,335.32,336.81,337.9,338.34,340.07,340.93,341.45,341.36,339.45,337.67,336.25,336.14,337.3,338.29,339.29,340.55,341.63,342.6,343.04,342.54,340.82,338.48,336.95,337.05,338.57,339.91,340.93,341.76,342.78,343.96,344.77,343.88,342.42,340.24,338.37,338.41,339.44,340.78,341.57,342.78,343.37,345.4,346.14,345.76,344.32,342.51,340.46,340.53,341.79,343.2,344.21,344.92,345.68,347.38,347.78,347.16,345.79,343.74,341.59,341.86,343.31,345.0,345.48,346.41,347.91,348.66,349.28,348.65,346.9,345.26,343.47,343.35,344.73,346.12,346.78,347.48,348.25,349.86,350.52,349.98,348.25,346.17,345.48,344.82,346.22,347.48,348.73,348.92,349.81,351.4,352.15,351.58,350.21,348.2,346.66,346.72,348.08,349.28,350.51,351.7,352.5,353.67,354.35,353.88,352.8,350.49,348.97,349.37,350.42,351.62,353.07,353.43,354.08,355.72,355.95,355.44,354.05,351.84,350.09,350.33,351.55,352.91,353.86,355.1,355.75,356.38,357.38,356.39,354.89,353.06,351.38,351.69,353.14,354.41,354.93,355.82,357.33,358.77,359.23,358.23,356.3,353.97,352.34,352.43,353.89,355.21,356.34,357.21,357.97,359.22,359.71,359.44,357.15,354.99,353.01,353.41,354.42,355.68,357.1,357.42,358.59,359.39,360.3,359.64,357.45,355.76,354.14,354.23,355.53,357.03,358.36,359.04,360.11,361.36,361.78,360.94,359.51,357.59,355.86,356.21,357.65,359.1,360.04,361.0,361.98,363.44,363.83,363.33,361.78,359.33,358.32,358.14,359.61,360.82,362.2,363.36,364.28,364.69,365.25,365.06,363.69,361.55,359.69,359.72,361.04,362.39,363.24,364.21,364.65,366.49,366.77,365.73,364.46,362.4,360.44,360.97,362.65,364.51,365.39,366.1,367.36,368.79,369.56,369.13,367.98,366.1,364.16,364.54,365.67,367.3,368.35,369.28,369.84,371.15,371.12,370.46,369.61,367.06,364.95,365.52,366.88,368.26,369.45,369.71,370.75,371.98,371.75,371.87,370.02,368.27,367.15,367.18,368.53,369.83,370.76,371.69,372.63,373.55,374.03,373.4,371.68,369.78,368.34,368.61,369.94,371.42,372.7,373.37,374.3,375.19,375.93,375.69,374.16,372.03,370.92,370.73,372.43,373.98,375.07,375.82,376.64,377.92,378.78,378.46,376.88,374.57,373.34,373.31,374.84,376.17,377.17,378.05,379.06,380.54,380.8,379.87,377.65,376.17,374.43,374.63,376.33,377.68,378.63,379.91,380.95,382.48,382.64,382.4,380.93,378.93,376.89,377.19,378.54,380.31,381.58,382.4,382.86,384.8,385.22,384.24,382.65,380.6,379.04,379.33,380.35,382.02,383.1,384.12,384.81,386.73,386.78,386.33,384.73,382.24,381.2,381.37,382.7,384.19,385.78,386.06,386.28,387.33,388.78,387.99,386.62,384.32,383.41,383.22,384.41,385.79,387.17,387.7,389.04,389.76,390.36,389.7,388.24,386.29,384.95,384.64,386.23,387.63,388.91,390.41,391.37,392.67,393.21,392.38,390.41,388.54,387.03,387.43,388.87,389.99,391.5,392.05,392.8,393.44,394.41,393.95,392.72,390.33,389.28,389.19,390.48,392.06,393.31,394.04,394.59,396.38,396.93,395.91,394.56,392.59,391.32,391.27,393.2,394.57,395.78,397.03,397.66,398.64,400.02,398.81,397.51,395.39,393.72,393.9,395.36,397.03,398.04,398.27,399.91,401.51,401.96,401.43,399.27,397.18,395.54,396.16,397.4,399.08,400.18,400.55,401.74,403.35,404.15,402.97,401.46,399.11,397.82,398.49,400.27,402.06,402.73,404.25,405.06,407.6,407.9,406.99,404.59,402.45,401.23,401.79,403.72,404.64,406.36,406.66,407.54,409.22,409.89,409.08,407.33,405.32,403.57,403.82,405.31,407.0,408.15,408.52,409.59,410.45,411.44,410.99,408.9,407.16,405.71,406.19,408.21,409.27,411.03,411.96,412.18,413.54,414.86,414.15,411.96,410.17,408.76,408.74,410.47,411.97,413.59,414.32,414.72,416.42,417.28,416.58,414.58,412.76,411.5,411.49,413.1,414.23,415.49,416.72,417.61,419.01,419.09,418.93,416.9,414.42,413.26,413.9,414.97,416.67,418.13,419.24,418.76,420.19,420.97,420.94,418.85,417.15,415.91,415.74,417.47,418.99,419.47,420.31,420.99,423.31,424.0,423.68,421.83,419.68,418.5,418.82,420.46,421.86,422.8,424.55,425.38,426.57,426.9,426.91,425.55
World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,"Dr. Pieter Tans, National Oceanic and Atmospheric Administration (NOAA). Global Monitoring Laboratory, Trends in Atmospheric Carbon Dioxide Data (gml.noaa.gov/ccgg/trends/) and Dr. Ralph Keeling, Scripps Institution of Oceanography, Carbon Dioxide Measurements (scrippsco2.ucsd.edu/).",ECCA,Atmospheric Carbon Dioxide Concentrations,"Environment, Climate Change, Climate and Weather, Atmospheric Carbon Dioxide Concentrations",,,,,,,,,,,,,0.3,0.09,0.25,0.28,0.21,-0.04,0.2,0.29,0.47,0.29,0.27,0.15,0.29,0.41,0.55,0.45,0.52,0.35,0.11,0.16,0.06,0.19,0.15,0.23,0.3,0.14,0.17,0.06,0.12,0.28,0.26,0.47,0.35,0.26,0.33,0.27,0.36,0.34,0.14,0.27,0.33,0.19,0.4,0.03,0.19,0.22,0.25,0.16,0.06,0.25,0.38,0.27,0.04,0.12,-0.01,0.18,0.12,0.2,0.26,0.3,0.28,0.14,0.0,0.12,0.22,0.29,0.16,0.28,0.19,0.11,-0.04,0.12,0.04,0.09,-0.02,-0.01,0.24,0.06,0.35,0.14,0.37,0.22,0.37,0.36,0.47,0.48,0.59,0.58,0.36,0.47,0.26,0.25,0.29,0.5,0.53,0.28,0.2,0.22,0.28,0.11,0.05,0.17,0.19,0.41,0.3,0.29,0.07,0.2,0.27,0.19,0.18,0.39,0.5,0.37,0.34,0.27,0.18,0.29,0.44,0.39,0.54,0.5,0.56,0.41,0.54,0.48,0.64,0.48,0.48,0.38,0.33,0.49,0.4,0.45,0.21,0.29,0.14,0.32,0.22,0.4,0.36,0.31,0.34,0.21,0.08,-0.11,0.26,0.27,0.31,0.23,0.08,0.15,0.24,0.27,0.18,0.29,0.17,0.59,0.35,0.16,0.21,0.27,0.46,0.51,0.52,0.47,0.54,0.59,0.78,0.54,0.73,0.91,0.86,0.92,0.83,0.61,0.51,0.34,0.25,0.35,0.36,0.35,0.21,0.04,0.06,-0.05,-0.06,0.03,0.04,0.28,0.42,0.23,0.14,0.14,0.23,0.37,0.27,0.24,0.35,0.33,0.33,0.36,0.25,0.39,0.43,0.49,0.23,0.16,0.33,0.22,0.14,0.11,0.24,0.26,0.34,0.13,0.48,0.42,0.66,0.66,0.54,0.57,0.71,0.78,0.7,0.6,0.68,0.63,0.51,0.46,0.32,0.55,0.48,0.56,0.32,0.35,0.39,0.39,0.36,0.43,0.48,0.33,0.36,0.37,0.31,0.39,0.48,0.54,0.47,0.57,0.52,0.49,0.53,0.62,0.65,0.62,0.57,0.58,0.68,0.57,0.59,0.44,0.41,0.65,0.46,0.49,0.47,0.35,0.4,0.24,0.21,0.27,0.38,0.48,0.48,0.36,0.34,0.4,0.5,0.39,0.47,0.52,0.42,0.4,0.26,0.26,0.19,0.3,0.17,0.42,0.4,0.55,0.55,0.67,0.62,0.63,0.69,0.71,0.77,0.62,0.67,0.57,0.47,0.4,0.43,0.36,0.33,0.39,0.44,0.52,0.37,0.43,0.65,0.37,0.43,0.43,0.32,0.44,0.55,0.44,0.41,0.32,0.38,0.31,0.1,0.34,0.36,0.38,0.39,0.26,0.59,0.43,0.43,0.39,0.56,0.41,0.45,0.44,0.47,0.46,0.56,0.59,0.34,0.55,0.54,0.52,0.51,0.8,0.77,0.65,0.62,0.65,0.74,0.66,0.67,0.76,0.67,0.67,0.73,0.49,0.45,0.58,0.45,0.44,0.35,0.39,0.32,0.27,0.32,0.37,0.22,0.47,0.47,0.19,0.4,0.27,0.24,0.35,0.37,0.39,0.45,0.43,0.3,0.2,0.44,0.67,0.52,0.52,0.4,0.26,0.27,0.21,0.21,0.23,0.4,0.39,0.18,0.13,0.13,0.34,0.24,0.29,0.19,0.28,0.15,0.13,0.21,0.06,0.17,0.05,0.16,0.06,0.08,0.22,0.32,0.23,0.31,0.38,0.35,0.45,0.42,0.55,0.41,0.36,0.58,0.51,0.49,0.56,0.6,0.58,0.47,0.55,0.52,0.58,0.57,0.66,0.63,0.49,0.69,0.54,0.55,0.48,0.6,0.65,0.64,0.34,0.39,0.48,0.53,0.62,0.38,0.44,0.4,0.44,0.29,0.23,0.1,0.49,0.42,0.18,0.21,0.24,0.21,0.35,0.45,0.59,0.59,0.52,0.74,0.63,0.76,0.93,0.97,1.02,1.03,0.99,0.83,0.77,0.81,0.87,0.68,0.64,0.42,0.36,0.44,0.26,0.22,0.27,0.33,0.26,0.3,0.12,0.25,0.22,0.17,0.38,0.11,0.33,0.6,0.45,0.45,0.43,0.35,0.54,0.51,0.42,0.61,0.41,0.45,0.41,0.32,0.39,0.38,0.43,0.52,0.45,0.45,0.44,0.51,0.61,0.67,0.61,0.7,0.58,0.67,0.69,0.64,0.66,0.63,0.73,0.76,0.74,0.73,0.68,0.65,0.7,0.65,0.59,0.56,0.59,0.64,0.69,0.53,0.37,0.2,0.43,0.29,0.35,0.4,0.4,0.39,0.49,0.5,0.51,0.48,0.67,0.87,0.73,0.66,0.68,0.59,0.7,0.78,0.66,0.5,0.61,0.67,0.48,0.45,0.44,0.57,0.57,0.48,0.45,0.4,0.45,0.51,0.5,0.4,0.54,0.54,0.43,0.57,0.54,0.62,0.57,0.7,0.51,0.38,0.16,0.52,0.43,0.49,0.54,0.58,0.49,0.45,0.42,0.36,0.42,0.71,0.63,0.41,0.44,0.42,0.51,0.4,0.37,0.47,0.48,0.45,0.7,0.6,0.75,0.73,0.69,0.56,0.58,0.54,0.73,0.68,0.61,0.67,0.42,0.37,0.2,0.31,0.4,0.59,0.46,0.58,0.45,0.41,0.53,0.46,0.51,0.46,0.75,0.64,0.5,0.47,0.58,0.52,0.53,0.7,0.64,0.63,0.76,0.78,0.57,0.78,0.73,0.75,0.71,0.61,0.67,0.55,0.62,0.57,0.31,0.57,0.72,0.48,0.66,0.44,0.45,0.46,0.57,0.52,0.52,0.54,0.57,0.46,0.46,0.54,0.38,0.55,0.49,0.58,0.59,0.72,0.75,0.64,0.92,0.83,1.05,0.93,1.0,0.78,0.84,0.86,0.83,0.86,0.64,0.9,0.6,0.61,0.4,0.49,0.51,0.68,0.71,0.58,0.51,0.39,0.58,0.44,0.46,0.5,0.3,0.38,0.47,0.39,0.45,0.53,0.59,0.72,0.56,0.71,0.84,0.63,0.75,0.83,0.77,0.75,0.74,0.75,0.63,0.55,0.66,0.62,0.57,0.62,0.7,0.58,0.59,0.64,0.63,0.67,0.67,0.64,0.55,0.46,0.58,0.7,0.62,0.43,0.56,0.56,0.4,0.43,0.59,0.45,0.59,0.64,0.6,0.28,0.28,0.45,0.48,0.47,0.66,0.64,0.44,0.6,0.56,0.32,0.26,0.53,0.74,0.72,0.65,0.71,0.61,0.62,0.74,0.72,0.68,0.79,1.01,1.04,0.77,0.68,0.76,0.88
